"103351", "B|b <=> B"
"106476", "B <=> B|b"
"140754", "B <=> B|b"
"242185", "B♭ major <=> B|b"
"242712", "B♭ major <=> B|b"
"242729", "B♭ major <=> B|b"
"242931", "B♭ major <=> B|b"
"145000027", "B|b <=> Bb"
"145000030", "B|b <=> Bb"
"150203418", "b|b <=> b"
"170000049", "B <=> B|b"
"190008085", "B <=> B|b"
"200035720", "B|b <=> B"
"200045689", "B|b <=> B"
"210022105", "B|b <=> B"
"225001500", "B|b <=> B"
"225007325", "b|b <=> b"
"225007354", "B <=> B|b"
"240003275", "b <=> b|b"
"250012406", "B|b <=> B"
"270003002", "B|b <=> B"
"270003019", "B <=> B|b"
"280002025", "b <=> b|b"
"290003063", "B   H-Dur <=> B"
"290003093", "B <=> B|b"
"300040132", "9  B-flat major <=> B|b"
"300040168", "9  B-flat major <=> B|b"
"300040551", "B|b <=> B"
"300041493", "9  B-flat major <=> B|b"
"300043046", "B|b <=> B"
"300043069", "4  B-flat major <=> B|b"
"300043185", "4  B-flat major <=> B|b"
"300043736", "B|b <=> B-flat major"
"300216016", "B|b <=> B"
"300511587", "B <=> B|b"
"300511671", "B|b <=> B|B"
"300512455", "B <=> B|b"
"300512637", "B|b <=> B|"
"300512655", "B <=> B|b"
"300512945", "B <=> B|b"
"300512960", "B|b <=> B"
"300514240", "B <=> B|b"
"300514275", "B <=> B|b"
"300605250", "b <=> b|b"
"301000480", "B <=> B|b"
"301001836", "B <=> B|b"
"301003358", "B <=> B|b"
"302001288", "B <=> B|b"
"302001948", "B <=> B|b"
"302003001", "B <=> B|b"
"303000479", "B <=> B|b"
"303005012", "B|b <=> B"
"303005021", "B|b <=> B"
"370000117", "B <=> B|b"
"370000118", "B <=> B|b"
"400100250", "B <=> B|b"
"402006455", "B <=> B|b"
"403002555", "B <=> B|b"
"450014509", "B <=> b; B"
"450016320", "B|b <=> B"
"450021816", "b <=> b|b"
"450026233", "B <=> B|b"
"450027389", "b|b <=> b"
"450030644", "B <=> B|b"
"450041094", "B <=> B|b"
"450100757", "B|b <=> B"
"450103122", "B <=> B|b"
"450104108", "B <=> B|b"
"450106141", "B; <=> B|b"
"450107595", "B <=> B|b"
"450112358", "b <=> b|b"
"450300192", "B <=> B|b"
"450300290", "B <=> B|b"
"450300298", "B|b <=> B"
"450300432", "B <=> B|b"
"450301354", "B <=> B|b"
"450301401", "B <=> B|b"
"450301434", "B <=> B|b"
"450301940", "B <=> B|b"
"450302326", "B <=> B|b"
"451021139", "B <=> B|b"
"452015199", "B|b <=> B"
"452028225", "b <=> b|b"
"452028469", "B|b <=> B"
"452503963", "b <=> b|b"
"452600200", "B|b <=> B"
"453006709", "B <=> B|b"
"453450201", "B|b <=> B"
"453451009", "B-Dur <=> B|b"
"453451037", "B|b B-Dur <=> B|b"
"453451047", "B|b-Dur <=> B|b"
"453451049", "B|b-Dur <=> B|b"
"454000005", "B <=> B|b"
"454002024", "b <=> b|b"
"454011615", "b <=> b|b"
"454503099", "B|b B-Dur <=> B|b"
"454503140", "B <=> B|b"
"454600454", "B|b <=> B"
"455002065", "B <=> B|b"
"455008140", "B <=> b; B"
"455008900", "b <=> b|b"
"455031830", "B|b|b <=> B|b"
"455041731", "B <=> B|b"
"456080810", "B|b <=> B"
"460015702", "B|b <=> Bb"
"464110071", "B|b <=> B"
"464110136", "B|b B-Dur <=> B|b"
"464110674", "B|b <=> B"
"464111062", "B <=> B|b"
"464122276", "B <=> B|b"
"464122277", "B <=> B|b"
"464130117", "B|b <=> Bb"
"469086303", "B|b <=> B"
"469188114", "B|b <=> B"
"469188123", "B|b <=> B"
"469238403", "B <=> B|b"
"469321500", "B <=> B|b"
"469394301", "B <=> B|b"
"469468900", "B <=> B|b"
"550266130", "B <=> B|b"
"550450057", "B <=> B|b"
"550450492", "B <=> B|b"
"551000010", "B <=> B|b"
"551000332", "B <=> B|b"
"600072926", "B|b <=> B"
"600072935", "B|b <=> B"
"600072966", "B|b <=> B"
"600073013", "B|b <=> B"
"600073128", "B|b <=> B"
"600077587", "B <=> B|b"
"600077694", "B|b <=> B"
"600231682", "B <=> B|b"
"600503038", "B <=> B|b"
"600503050", "B|b B-Dur <=> B|b"
"603001137", "B|b <=> Bb"
"604000020", "B <=> B|b"
"605000330", "B <=> B|b"
"605000347", "b <=> b|b"
"605000382", "B|b <=> B"
"605000817", "B <=> B|b"
"605000874", "B <=> B|b"
"605001216", "B|b <=> B"
"605001249", "B <=> B|b"
"605001265", "B|b <=> B"
"605001335", "B <=> B|b"
"605001349", "B <=> B|b"
"605001572", "B <=> B|b"
"605001574", "B|b <=> B"
"605001596", "B <=> B|b"
"605001597", "B <=> B|b"
"605001632", "B|b <=> B"
"605001720", "B|b <=> B"
"605001889", "B <=> B|b"
"605001957", "B <=> B|b"
"605001958", "B <=> B|b"
"605002045", "B <=> B|b"
"605002082", "B|b <=> B"
"605002120", "B <=> B|b"
"605002195", "B <=> B|b"
"605002271", "B <=> B|b"
"605002405", "B <=> B|b"
"605002411", "B <=> B|b"
"605002477", "B <=> B|b"
"605002563", "B <=> B|b"
"605002600", "B <=> B|b"
"605002615", "B <=> B|b"
"605017174", "B <=> B|b"
"605017688", "B <=> B|b"
"605018707", "B <=> B|b"
"605020136", "B|b <=> B"
"605200253", "B|b <=> B"
"605200297", "B|b <=> B"
"605200403", "B <=> B|b"
"605200428", "B|b <=> B"
"605200436", "B|b <=> B"
"605201210", "B|b <=> B"
"605201381", "b <=> b|b"
"610000030", "B <=> B|b"
"610010003", "B|b <=> B"
"610040282", "B|b <=> B"
"650001742", "B <=> B|b"
"650002979", "B <=> B|b"
"650003370", "B <=> B|b"
"650006740", "B <=> B|b"
"650010380", "b|b <=> b"
"650011828", "B <=> B|b"
"654000738", "B|b <=> B"
"655001657", "b <=> b|b"
"659001796", "B <=> B|b"
"659002482", "B|b <=> B/b"
"659003054", "B|b B-Dur <=> B|b"
"659003248", "B <=> B|b"
"659003591", "B|b B-Dur <=> B|b"
"659100261", "B|b <=> B|b B-Dur"
"700011080", "b|b <=> b"
"806041071", "B|b <=> bB"
"806154509", "b <=> b|b"
"806155481", "b <=> b|b"
"806905421", "B|b <=> Bb/g"
"806908740", "B|b <=> bB"
"806917632", "B|b <=> bBE"
"806917753", "B|b <=> B"
"806924997", "B|b <=> Bf"
"806932798", "B|b <=> bB"
"840002010", "b|b <=> b"
"850000091", "B|b <=> B"
"850000238", "b|b <=> b"
"850000366", "B|b <=> B|"
"850016583", "B|b <=> B"
"851002882", "B|b <=> B"
"991004165", "B|b <=> B"
"1001001704", "B|b <=> B"
"1001003698", "B <=> B|b"
"1001003974", "B|b <=> B"
"1001004492", "B|b <=> B"
"1001004738", "B|b <=> B"
"1001004780", "B <=> B|b"
"1001004984", "B|b <=> B"
"1001004985", "B|b <=> B"
"1001006395", "B <=> B|b"
"1001007799", "B <=> B|b"
"1001008692", "B|b <=> B"
"1001009118", "B <=> B|b"
"1001009692", "B|b <=> B"
"1001010546", "B <=> B|b"
"1001010627", "B <=> B|b"
"1001011226", "B <=> B|b"
"1001011249", "B <=> B|b"
"1001011960", "B <=> B|b"
"1001012749", "B <=> B|b"
"1001013829", "B <=> B|b"
"1001014739", "B <=> B|b"
"1001015290", "B|b <=> B"
"1001015293", "B|b <=> B"
"1001015461", "B <=> B|b"
"1001016957", "B <=> B|b"
"1001020790", "B <=> B|b"
"1001020926", "B|b <=> B"
"1001021558", "B|b <=> B"
"1001023503", "B <=> B|b"
"1001023524", "B <=> B|b"
"1001026251", "B <=> B|b"
"1001026610", "B <=> B|b"
"1001027071", "B|b <=> B"
"1001028620", "B <=> B|b"
"1001028634", "B <=> B|b"
"1001030996", "B|b <=> B"
"1001031068", "B|b <=> B"
"1001031097", "B|b <=> B"
"1001031383", "B|b <=> B"
"1001032037", "B|b <=> B"
"1001033236", "B <=> B|b"
"1001034521", "B <=> B|b"
"1001035169", "B <=> B|b"
"1001035677", "B <=> B|b"
"1001036058", "B <=> B|b"
"1001036449", "B <=> B|b"
"1001036485", "B|b <=> B"
"1001036489", "B|b <=> B"
"1001037267", "B <=> B|b"
"1001037283", "B|b <=> B"
"1001037447", "B|b <=> B"
"1001037669", "B|b <=> B"
"1001037899", "B|b <=> B"
"1001038502", "B|b <=> B"
"1001038556", "B <=> B|b"
"1001038740", "B <=> B|b"
"1001039559", "B|b <=> B"
"1001040043", "b <=> b|b"
"1001040892", "B <=> B|b"
"1001041293", "B <=> B|b"
"1001042314", "B <=> B|b"
"1001042369", "B|b <=> B"
"1001042395", "B <=> B|b"
"1001043319", "B|b <=> B"
"1001043526", "B <=> B|b"
"1001043767", "B <=> B|b"
"1001044091", "B|b <=> B"
"1001045582", "B <=> B|b"
"1001048870", "B|b <=> B"
"1001048872", "B|b <=> B"
"1001048891", "B|b <=> B"
"1001050739", "B <=> B|b"
"1001050744", "B <=> B|b"
"1001054219", "B|b <=> B"
"1001059260", "B|b <=> B"
"1001065893", "B|b <=> B"

